,code,return,return_group,winner_loser,name,dividend_yield,pe_ttm_x,pb_x,total_mv,pe_ttm_y,pe_group,pe_tag,pb_y,pb_group,pb_tag,market_cap_group
194,002580,0.5655491959662033,10,winner,圣阳股份,0.4089,29.5397,2.8179,632693.3762,29.5397,medium,medium,2.8179,high,pb_high,medium
195,603416,0.5635860979462877,10,winner,信捷电气,0.3607,36.9064,3.1175,849177.1727,36.9064,medium,medium,3.1175,high,pb_high,medium
196,000997,0.5602715304443225,10,winner,新 大 陆,1.8105,28.7071,4.3232,3077611.6781,28.7071,medium,medium,4.3232,high,pb_high,large
197,600979,0.5573888091822096,10,winner,广安爱众,1.0189,29.0943,1.4549,668678.2068,29.0943,medium,medium,1.4549,medium,medium,medium
198,600693,0.5532598714416894,10,winner,东百集团,1.4469,119.1558,1.522,541044.365,119.1558,high,pe_high,1.522,medium,medium,medium
199,001328,0.5526535148652403,10,winner,登康口腔,1.25,53.6059,5.9782,895303.76,53.6059,high,pe_high,5.9782,high,pb_high,medium
200,603881,0.5526209677419356,10,winner,数据港,0.2879,127.7469,5.491,1794745.202,127.7469,high,pe_high,5.491,high,pb_high,large
201,002181,0.5514240506329112,10,winner,粤 传 媒,0.6691,117.204,2.2004,936973.9464,117.204,high,pe_high,2.2004,medium,medium,medium
202,000777,0.5508231384987164,10,winner,中核科技,1.0774,31.7384,3.3169,738462.2841,31.7384,medium,medium,3.3169,high,pb_high,medium
203,603535,0.5476909797151488,10,winner,嘉诚国际,0.4196,27.5544,2.2094,555873.2613,27.5544,medium,medium,2.2094,medium,medium,medium
204,605378,0.5444721529509559,9,,野马电池,2.2017,32.29,3.7635,454220.0432,32.29,medium,medium,3.7635,high,pb_high,small
205,605599,0.5429936305732482,9,,菜百股份,4.142,17.1551,3.0195,1314444.482,17.1551,low,pe_low,3.0195,high,pb_high,medium
206,002847,0.5421487603305786,9,,盐津铺子,1.911,36.3693,12.4386,2395005.5816,36.3693,medium,medium,12.4386,high,pb_high,large
207,002170,0.5411808950733358,9,,芭田股份,1.3721,18.4832,2.8718,974177.1851,18.4832,low,pe_low,2.8718,high,pb_high,medium
208,603508,0.5410484668644907,9,,思维列控,3.6168,18.4579,2.1974,1061086.5912,18.4579,low,pe_low,2.1974,medium,medium,medium
209,603686,0.5403498005523166,9,,福龙马,1.6036,45.0064,1.9008,647655.9998,45.0064,high,pe_high,1.9008,medium,medium,medium
210,001206,0.5377446411929172,9,,依依股份,4.1154,17.6714,2.2031,401034.6696,17.6714,low,pe_low,2.2031,medium,medium,small
211,002028,0.5369901768172888,9,,思源电气,0.5391,26.9349,4.4574,5743326.9352,26.9349,medium,medium,4.4574,high,pb_high,large
212,002281,0.5367558711086838,9,,光迅科技,0.5468,47.4832,3.6114,3485599.5686,47.4832,high,pe_high,3.6114,high,pb_high,large
213,002851,0.5361134995700774,9,,麦格米特,0.4338,62.0758,4.0994,2513228.2584,62.0758,high,pe_high,4.0994,high,pb_high,large
214,002981,0.5359832635983265,9,,朝阳科技,1.0215,27.7209,3.2995,347735.7587,27.7209,medium,medium,3.2995,high,pb_high,small
215,001207,0.5330578512396692,9,,联科科技,2.4333,16.4266,2.5903,492939.1283,16.4266,low,pe_low,2.5903,medium,medium,small
216,600938,0.5326732673267328,9,,中国海油,4.7985,9.384,1.6136,126477207.5514,9.384,low,pe_low,1.6136,medium,medium,large
217,002588,0.5288477434286659,9,,史丹利,1.4677,11.6665,1.497,1021728.1863,11.6665,low,pe_low,1.497,medium,medium,medium
218,600894,0.5266141732283465,9,,广日股份,12.3346,11.2227,1.0306,904443.6458,11.2227,low,pe_low,1.0306,low,pb_low,medium
219,002899,0.5244474212993974,9,,英派斯,0.3188,29.8233,1.9018,326335.723,29.8233,medium,medium,1.9018,medium,medium,small
220,603992,0.523989898989899,9,,松霖科技,1.9023,25.8687,3.1043,984403.8735,25.8687,medium,medium,3.1043,high,pb_high,medium
221,600619,0.5209045780474353,9,,海立股份,0.0914,212.2384,1.9294,1180678.8466,212.2384,high,pe_high,1.9294,medium,medium,medium
222,002400,0.519252374629762,9,,省广集团,0.335,136.5944,2.8328,1405129.7252,136.5944,high,pe_high,2.8328,high,pb_high,medium
223,600272,0.5144329896907217,9,,XD开开实,0.352,171.5517,5.4899,338256.0,171.5517,high,pe_high,5.4899,high,pb_high,small
224,603725,0.5130662020905924,9,,天安新材,1.4477,24.4387,3.4086,253946.4474,24.4387,medium,medium,3.4086,high,pb_high,small
225,600285,0.5082417582417582,9,,羚锐制药,3.2697,18.422,4.1666,1379791.9774,18.422,low,pe_low,4.1666,high,pb_high,medium
226,600012,0.5049288061336253,9,,皖通高速,3.4245,17.0329,2.3838,2998578.7652,17.0329,low,pe_low,2.3838,medium,medium,large
227,002361,0.5044849143789074,9,,神剑股份,1.6474,150.516,2.5741,577278.2262,150.516,high,pe_high,2.5741,medium,medium,medium
228,600673,0.5019192384461846,9,,东阳光,3.2723,55.0037,3.356,3048679.2748,55.0037,high,pe_high,3.356,high,pb_high,large
229,001380,0.499825358016067,9,,华纬科技,0.7077,21.8781,3.2157,546312.9375,21.8781,medium,medium,3.2157,high,pb_high,medium
230,002837,0.4954835417198266,9,,英维克,0.4431,58.5359,9.0821,2567967.0375,58.5359,high,pe_high,9.0821,high,pb_high,large
231,002931,0.490952955367913,9,,锋龙股份,0.5985,207.1482,3.6101,342180.1705,207.1482,high,pe_high,3.6101,high,pb_high,small
232,601107,0.4908088235294116,9,,四川成渝,3.7037,13.0033,1.1768,1981622.88,13.0033,low,pe_low,1.1768,low,pb_low,large
233,002098,0.4907885040530582,9,,浔兴股份,1.1957,15.1707,2.3954,329360.0,15.1707,low,pe_low,2.3954,medium,medium,small
234,600686,0.49031884057971,9,,金龙汽车,0.2732,49.1604,2.9215,918537.7412,49.1604,high,pe_high,2.9215,high,pb_high,medium
235,002676,0.4888017917133259,9,,顺威股份,0.1736,68.495,3.307,414720.0,68.495,high,pe_high,3.307,high,pb_high,small
236,601881,0.4886547811993518,9,,中国银河,1.7956,16.2169,1.6471,18511943.0194,16.2169,low,pe_low,1.6471,medium,medium,large
237,605555,0.4866328257191201,9,,德昌股份,1.6393,19.5529,2.5744,794990.308,19.5529,medium,medium,2.5744,medium,medium,medium
238,600350,0.480952380952381,9,,山东高速,3.7702,16.6762,1.7832,5392149.7367,16.6762,low,pe_low,1.7832,medium,medium,large
239,600866,0.4793440160240361,9,,星湖科技,4.9223,11.002,1.5269,1282656.8596,11.002,low,pe_low,1.5269,medium,medium,medium
240,002651,0.4778235025148605,9,,利君股份,0.3546,105.9262,4.1239,1165742.88,105.9262,high,pe_high,4.1239,high,pb_high,medium
241,600650,0.4776902887139107,9,,锦江在线,0.4994,53.9493,2.193,916775.9978,53.9493,high,pe_high,2.193,medium,medium,medium
242,002131,0.4770405727923628,9,,利欧股份,0.8275,281.0282,1.8766,2437840.3331,281.0282,high,pe_high,1.8766,medium,medium,large
243,605288,0.4769449884279863,9,,凯迪股份,0.8557,44.7016,1.6857,377389.3509,44.7016,high,pe_high,1.6857,medium,medium,small
244,002956,0.4769199346405229,9,,西麦食品,1.2804,37.5594,3.4159,536015.7709,37.5594,medium,medium,3.4159,high,pb_high,medium
245,601168,0.4765051395007342,9,,西部矿业,3.0211,13.1359,2.2001,3943865.0,13.1359,low,pe_low,2.2001,medium,medium,large
246,600000,0.4760814249363868,9,,浦发银行,2.5992,7.9786,0.5456,36249941.0601,7.9786,low,pe_low,0.5456,low,pb_low,large
247,002318,0.4758327890267798,9,,久立特材,1.9842,15.0099,3.2257,2328597.8258,15.0099,low,pe_low,3.2257,high,pb_high,large
248,002353,0.4728727844061474,9,,杰瑞股份,1.7513,13.0634,1.6896,3549708.173,13.0634,low,pe_low,1.6896,medium,medium,large
249,601717,0.4655414908579465,9,,郑煤机,4.8252,7.8091,1.3846,3108381.2781,7.8091,low,pe_low,1.3846,low,pb_low,large
250,603167,0.4650677789363922,9,,渤海轮渡,8.1136,17.1619,1.2601,462576.48,17.1619,low,pe_low,1.2601,low,pb_low,small
251,002423,0.4642438452520517,9,,中粮资本,1.1243,28.005,1.2573,2725756.8952,28.005,medium,medium,1.2573,low,pb_low,large
252,603579,0.4639403706688155,9,,荣泰健康,4.5583,23.7188,2.0213,410674.5435,23.7188,medium,medium,2.0213,medium,medium,small
253,605009,0.4634084256077385,9,,豪悦护理,2.4692,27.0198,3.1246,1060187.6882,27.0198,medium,medium,3.1246,high,pb_high,medium
254,002416,0.4606788079470198,9,,爱施德,3.4874,26.3385,2.5278,1421456.2315,26.3385,medium,medium,2.5278,medium,medium,medium
255,002521,0.4581637268204434,9,,齐峰新材,1.9413,64.4887,1.3182,509655.5555,64.4887,high,pe_high,1.3182,low,pb_low,small
256,601288,0.4519572953736654,9,,农业银行,4.1085,6.9348,0.7458,196690465.0366,6.9348,low,pe_low,0.7458,low,pb_low,large
257,603993,0.4507829977628637,9,,洛阳钼业,1.9836,10.787,2.2557,16618912.9985,10.787,low,pe_low,2.2557,medium,medium,large
258,603308,0.4501689189189191,9,,应流股份,0.5376,52.6483,3.2361,1515609.3363,52.6483,high,pe_high,3.2361,high,pb_high,medium
259,605128,0.4481799211685601,9,,上海沿浦,0.5,43.5308,3.0212,600056.2025,43.5308,medium,medium,3.0212,high,pb_high,medium
260,002093,0.4464846818538884,9,,国脉科技,0.5931,58.1431,3.1237,1170715.0,58.1431,high,pe_high,3.1237,high,pb_high,medium
261,002075,0.4457236842105261,9,,沙钢股份,1.2821,67.9855,1.9827,1283387.8853,67.9855,high,pe_high,1.9827,medium,medium,medium
262,000973,0.4422492401215805,9,,佛塑科技,1.0404,51.2997,2.1646,623020.5221,51.2997,high,pe_high,2.1646,medium,medium,medium
263,603683,0.4418848167539265,9,,晶华新材,0.1422,73.0957,2.9797,469602.1779,73.0957,high,pe_high,2.9797,high,pb_high,small
264,000969,0.441111111111111,9,,安泰科技,0.6084,36.7188,2.455,1381694.2976,36.7188,medium,medium,2.455,medium,medium,medium
265,002215,0.4385492556224263,9,,诺 普 信,1.2947,15.492,2.8522,1173058.2588,15.492,low,pe_low,2.8522,high,pb_high,medium
266,600368,0.4379629629629628,9,,五洲交通,1.858,10.4741,1.0092,713076.6591,10.4741,low,pe_low,1.0092,low,pb_low,medium
267,603221,0.4375772558714463,9,,爱丽家居,0.885,22.2071,1.7099,276375.4,22.2071,medium,medium,1.7099,medium,medium,small
268,600575,0.4374811690268154,9,,淮河能源,3.2609,17.5691,1.2153,1430144.0719,17.5691,low,pe_low,1.2153,low,pb_low,medium
269,603109,0.4371350720124562,9,,神驰机电,1.3896,21.4567,2.6423,526089.0188,21.4567,medium,medium,2.6423,high,pb_high,medium
270,601963,0.4362850971922247,9,,重庆银行,3.6428,7.4845,0.7377,3891530.5554,7.4845,low,pe_low,0.7377,low,pb_low,large
271,002940,0.435702400760637,9,,昂利康,0.7962,77.4327,3.4027,526712.2936,77.4327,high,pe_high,3.4027,high,pb_high,medium
272,000598,0.4349626723339327,9,,兴蓉环境,2.2762,10.8897,1.1877,2229372.7366,10.8897,low,pe_low,1.1877,low,pb_low,large
273,600232,0.4330958036421219,9,,金鹰股份,2.9516,323.3275,3.2063,308916.6068,323.3275,high,pe_high,3.2063,high,pb_high,small
274,000700,0.4328922495274102,9,,模塑科技,1.5055,10.5452,1.826,664643.1416,10.5452,low,pe_low,1.826,medium,medium,medium
275,002469,0.4327677431125706,9,,三维化学,4.6948,21.544,2.1395,552830.9608,21.544,medium,medium,2.1395,medium,medium,medium
276,603365,0.4322916666666666,9,,水星家纺,4.3977,14.8079,1.7486,537692.6545,14.8079,low,pe_low,1.7486,medium,medium,medium
277,002543,0.4318398474737845,9,,万和电气,5.0142,13.1335,1.7849,881166.0,13.1335,low,pe_low,1.7849,medium,medium,medium
278,002246,0.4294605809128631,9,,北化股份,0.3959,562.6841,2.4335,693430.9448,562.6841,high,pe_high,2.4335,medium,medium,medium
279,600901,0.4285714285714287,9,,江苏金租,3.875,12.0185,1.4491,3608652.5923,12.0185,low,pe_low,1.4491,medium,medium,large
280,603979,0.4261432618373129,9,,金诚信,0.4583,15.566,2.8916,2695960.6327,15.566,low,pe_low,2.8916,high,pb_high,large
281,601336,0.425634295713036,9,,新华保险,2.5264,6.3174,2.1495,17163745.3932,6.3174,low,pe_low,2.1495,medium,medium,large
282,603983,0.4254577157802965,9,,丸美生物,1.6849,50.0641,5.5283,1832570.0,50.0641,high,pe_high,5.5283,high,pb_high,large
283,600377,0.4245169082125605,9,,宁沪高速,2.956,16.3113,2.0211,8010018.525,16.3113,low,pe_low,2.0211,medium,medium,large
284,603298,0.4220799999999999,9,,杭叉集团,1.7992,12.5028,2.6177,2599976.9173,12.5028,low,pe_low,2.6177,high,pb_high,large
285,600206,0.4203117144293614,9,,有研新材,0.7399,73.5639,3.9611,1578821.9642,73.5639,high,pe_high,3.9611,high,pb_high,medium
286,605589,0.4201970443349752,9,,圣泉集团,1.4486,24.8814,2.4357,2331837.5045,24.8814,medium,medium,2.4357,medium,medium,large
287,002378,0.4196701282834451,9,,章源钨业,0.7134,53.9193,4.8387,1010392.2571,53.9193,high,pe_high,4.8387,high,pb_high,medium
288,601319,0.4188163884673748,9,,中国人保,1.8573,7.9453,1.3298,37148152.0897,7.9453,low,pe_low,1.3298,low,pb_low,large
289,002194,0.4179656538969616,9,,武汉凡谷,0.8043,174.8308,4.0892,1019462.4226,174.8308,high,pe_high,4.0892,high,pb_high,medium
290,600926,0.4169728141072741,9,,杭州银行,4.536,6.5426,0.9426,11691918.2315,6.5426,low,pe_low,0.9426,low,pb_low,large
291,000058,0.4141975308641976,9,,深 赛 格,0.3614,287.2376,5.077,1021896.5578,287.2376,high,pe_high,5.077,high,pb_high,medium
292,002749,0.4126921560898698,9,,国光股份,5.4061,18.6852,3.7313,706066.8447,18.6852,medium,medium,3.7313,high,pb_high,medium
293,002014,0.4126815444562522,9,,永新股份,4.5568,15.721,3.2164,739277.6823,15.721,low,pe_low,3.2164,high,pb_high,medium
294,600279,0.4125000000000001,9,,重庆港,0.6881,14.9317,1.1536,776210.5491,14.9317,low,pe_low,1.1536,low,pb_low,medium
295,603920,0.4124113475177304,9,,世运电路,1.6975,26.0016,3.1153,1939712.166,26.0016,medium,medium,3.1153,high,pb_high,large
296,600983,0.4114695340501794,9,,惠而浦,0.7457,26.1766,2.8825,804760.95,26.1766,medium,medium,2.8825,high,pb_high,medium
297,000421,0.410830163347505,9,,南京公用,1.4996,52.2777,1.4205,385432.9575,52.2777,high,pe_high,1.4205,low,pb_low,small
298,603323,0.4098143236074271,9,,苏农银行,2.8405,5.8013,0.6226,1143228.4684,5.8013,low,pe_low,0.6226,low,pb_low,medium
299,603897,0.4085166120729995,9,,长城科技,9.4664,20.4331,2.0823,479756.5226,20.4331,medium,medium,2.0823,medium,medium,small
300,002961,0.4082840236686391,9,,瑞达期货,1.938,20.54,2.8985,803734.3333,20.54,medium,medium,2.8985,high,pb_high,medium
301,000532,0.4081029129084727,9,,华金资本,0.4159,63.4881,3.5388,538779.1354,63.4881,high,pe_high,3.5388,high,pb_high,medium
302,001222,0.4078947368421053,9,,源飞宠物,0.9567,25.7202,2.912,393806.07,25.7202,medium,medium,2.912,high,pb_high,small
303,002312,0.4043489861259339,9,,川发龙蟒,0.7952,40.1874,2.2407,2140620.6553,40.1874,medium,medium,2.2407,medium,medium,large
304,603637,0.4021435228331779,9,,镇海股份,1.1454,28.5924,2.7488,270908.4704,28.5924,medium,medium,2.7488,high,pb_high,small
305,605398,0.4018993012005015,9,,新炬网络,0.303,260.1806,4.4395,456419.4431,260.1806,high,pe_high,4.4395,high,pb_high,small
306,603758,0.4008403361344538,9,,秦安股份,3.8239,36.0483,2.3301,565609.3962,36.0483,medium,medium,2.3301,medium,medium,medium
307,605286,0.4006398862424458,9,,同力日升,1.3353,23.4741,3.2122,651840.0,23.4741,medium,medium,3.2122,high,pb_high,medium
308,002001,0.3988610149942328,9,,新 和 成,2.0586,9.7669,2.3097,6718499.7925,9.7669,low,pe_low,2.3097,medium,medium,large
309,600489,0.398718975180144,9,,中金黄金,2.8112,19.0346,2.4359,6931656.9665,19.0346,medium,medium,2.4359,medium,medium,large
310,603111,0.3982581155977829,9,,康尼机电,3.1724,15.8196,1.4231,565112.4132,15.8196,low,pe_low,1.4231,low,pb_low,medium
311,002222,0.397983193277311,9,,福晶科技,0.6017,67.6953,9.1701,1492103.25,67.6953,high,pe_high,9.1701,high,pb_high,medium
312,000559,0.3973737765287333,9,,万向钱潮,1.8844,27.2316,2.969,2629817.9098,27.2316,medium,medium,2.969,high,pb_high,large
313,600621,0.3956536927065139,9,,华鑫股份,0.9211,36.1241,1.8711,1600897.0316,36.1241,medium,medium,1.8711,medium,medium,medium
314,601166,0.3928429423459244,9,,兴业银行,4.3369,6.498,0.6347,49816798.4183,6.498,low,pe_low,0.6347,low,pb_low,large
315,601001,0.3915887850467291,9,,晋控煤业,6.5021,8.0061,1.0628,2033545.5,8.0061,low,pe_low,1.0628,low,pb_low,large
316,601916,0.3910447761194029,9,,浙商银行,4.8665,6.0804,0.5236,9255582.3195,6.0804,low,pe_low,0.5236,low,pb_low,large
317,603160,0.3903483167931504,9,,汇顶科技,0.2601,49.6391,3.5951,3160260.788,49.6391,high,pe_high,3.5951,high,pb_high,large
318,605255,0.3898809523809524,9,,XD天普股,2.0883,88.1121,3.506,282506.56,88.1121,high,pe_high,3.506,high,pb_high,small
319,603296,0.3885932596534314,9,,华勤技术,1.2231,22.4657,3.16,7105138.9963,22.4657,medium,medium,3.16,high,pb_high,large
320,603266,0.3860619469026549,9,,天龙股份,0.9471,34.7214,2.3115,357001.7163,34.7214,medium,medium,2.3115,medium,medium,small
321,002457,0.3846808510638297,9,,青龙管业,1.4699,15.3524,1.6697,404519.4884,15.3524,low,pe_low,1.6697,medium,medium,small
322,600835,0.3845267805720868,9,,XD上海机,3.1793,22.1714,1.5032,2058774.227,22.1714,medium,medium,1.5032,medium,medium,large
323,603306,0.3842766269776546,9,,华懋科技,0.4764,42.5596,4.5556,1319202.3218,42.5596,medium,medium,4.5556,high,pb_high,medium
324,603101,0.3841218925421011,9,,汇嘉时代,2.9493,52.7183,2.8785,408307.2,52.7183,high,pe_high,2.8785,high,pb_high,small
325,001282,0.377054794520548,9,,三联锻造,1.2058,30.2426,2.8295,444688.608,30.2426,medium,medium,2.8295,high,pb_high,small
326,002811,0.3744710860366713,9,,郑中设计,3.1113,43.0397,2.7608,339690.9155,43.0397,medium,medium,2.7608,high,pb_high,small
327,600558,0.3744268976057056,9,,大西洋,1.0204,29.1611,2.0072,483809.0039,29.1611,medium,medium,2.0072,medium,medium,small
328,605055,0.3739279588336192,9,,迎丰股份,0.7194,94.2256,3.1805,366960.0,94.2256,high,pe_high,3.1805,high,pb_high,small
329,603129,0.3738921713441654,9,,春风动力,0.9475,20.6557,5.4034,3324362.1214,20.6557,medium,medium,5.4034,high,pb_high,large
330,002128,0.3730984787830265,9,,电投能源,3.6906,8.9458,1.2209,4433832.3692,8.9458,low,pe_low,1.2209,low,pb_low,large
331,605218,0.3718654434250763,9,,伟时电子,0.621,79.6979,3.5661,466105.2774,79.6979,high,pe_high,3.5661,high,pb_high,small
332,002688,0.3716783216783215,9,,金河生物,1.5008,47.821,2.2792,507735.4339,47.821,high,pe_high,2.2792,medium,medium,small
333,002286,0.3709519136408242,9,,保龄宝,0.9967,30.897,2.0473,427451.0913,30.897,medium,medium,2.0473,medium,medium,small
334,002594,0.3704538508557458,9,,比亚迪,0.8558,44.3575,9.317,198901409.2851,44.3575,medium,medium,9.317,high,pb_high,large
335,001965,0.3690140845070422,9,,招商公路,4.3241,15.6326,1.2476,8375374.3198,15.6326,low,pe_low,1.2476,low,pb_low,large
336,603080,0.3688239387613085,9,,新疆火炬,2.801,14.3118,1.5866,237437.0,14.3118,low,pe_low,1.5866,medium,medium,small
337,605376,0.3688126819799418,9,,博迁新材,1.2863,84.9041,6.4244,1016839.2,84.9041,high,pe_high,6.4244,high,pb_high,medium
338,603656,0.3678623718887261,9,,泰禾智能,0.267,143.2166,2.5928,333743.1516,143.2166,high,pe_high,2.5928,medium,medium,small
339,600760,0.3674058522503609,9,,中航沈飞,0.7492,47.3318,8.7555,14712679.6999,47.3318,high,pe_high,8.7555,high,pb_high,large
340,600036,0.3637531347483026,9,,招商银行,4.3522,7.7419,1.0722,114271120.4181,7.7419,low,pe_low,1.0722,low,pb_low,large
341,601985,0.3631647211413748,9,,中国核电,2.1111,21.7167,1.7072,19231081.9392,21.7167,medium,medium,1.7072,medium,medium,large
342,600269,0.3623493399655632,9,,赣粤高速,2.9963,9.4737,0.6671,1247107.3455,9.4737,low,pe_low,0.6671,low,pb_low,medium
343,600268,0.3612032212221696,9,,国电南自,0.9654,20.2962,2.341,789504.6977,20.2962,medium,medium,2.341,medium,medium,medium
